id,name,artists,acousticness,valence,energy,danceability,instrumentalness,loudness,speechiness,tempo,popularity,pop_grade
0uUy3WK0JtTqhSFikqprgz,The Last DJ,['Tom Petty and the Heartbreakers'],0.0134,0.498,0.76,0.597,7.9e-06,-3.94,0.0291,131.77200000000002,45.0,1
3YNFRvI0WnbvFdxUCQiKjR,Say Goodbye to Hollywood,['Billy Joel'],0.00484,0.7659999999999999,0.764,0.6859999999999999,3.04e-06,-6.9270000000000005,0.0353,126.872,48.0,1
7wawEkN4nhPqSBWleGvdxa,You Took The Words Right Out of My Mouth (Hot Summer Night),['Meat Loaf'],0.254,0.68,0.6809999999999999,0.459,0.0,-8.773,0.0794,125.02,57.0,1
3sDTZD8cxyuKT5oMZcVy5H,Move (If You Wanna),['MiMS'],0.0197,0.743,0.605,0.728,2.46e-05,-7.9529999999999985,0.334,80.545,48.0,1
56b58iOsWDoqeifSiIuOmj,Promise Ring - Album Version featuring Ciara,"['Tiffany Evans', 'Ciara']",0.0391,0.722,0.809,0.754,8.04e-06,-6.809,0.292,127.982,44.0,1
0EoZG0iXT9gLkQGlwReFbM,Callin' Baton Rouge,['New Grass Revival'],0.644,0.73,0.8440000000000001,0.652,0.0,-6.252000000000002,0.0373,105.021,42.0,1
66rH0YhjRwi2JUhjRKWqoT,40 Miles from Denver,['Yonder Mountain String Band'],0.81,0.622,0.5479999999999999,0.631,0.0193,-8.886000000000003,0.0275,108.004,42.0,1
7pWcjb71SqY2256QasmAhJ,Nolia Clap,"['Juvenile, Wacko, & Skip']",0.0718,0.961,0.942,0.838,0.0,-2.353,0.395,79.935,41.0,1
25fqrbEPDnqe9Bf8RLL7an,Take Me Home,"['Terror Squad', 'Remy', 'Fat Joe', 'Dre', 'Armageddon']",0.129,0.8340000000000001,0.794,0.81,0.0,-4.848,0.205,131.06,48.0,1
2eSJflipjhSKLExuSwuFrO,What's Luv? (feat. Ashanti),"['Fat Joe', 'Ashanti']",0.0142,0.8690000000000001,0.688,0.8290000000000001,2.05e-06,-7.652,0.0978,93.857,55.0,1
7j04glqh2SY6Es6jiQEhgf,Untitled,['Knuckle Puck'],0.00935,0.215,0.887,0.266,0.28,-5.742000000000001,0.0348,135.014,56.0,1
6KyOCzf2A2jjROH4ZokTEw,NJ Legion Iced Tea,['A Day To Remember'],2.65e-05,0.6659999999999999,0.86,0.489,0.0,-5.021,0.106,148.82399999999996,51.0,1
2DdluBZleLq30PlfUAqSD5,Inspire The Liars,['Dance Gavin Dance'],0.0583,0.365,0.975,0.152,0.0,-3.072,0.26,178.947,55.0,1
0wNhTMsDRLWAPxGOQRqkOR,Coffee Talk,['Broadside'],0.000298,0.457,0.96,0.287,0.00364,-2.8560000000000003,0.144,173.998,58.0,1
21aVkXDch0A1nXo9he3j8L,Conspiracy,['Paramore'],0.00208,0.317,0.905,0.487,0.00345,-4.337,0.0562,145.025,54.0,1
5Pp1H1mFlL6o63omITUvfn,Here We Go Again,['Paramore'],7.020000000000001e-05,0.544,0.848,0.508,0.0,-5.267,0.0383,120.012,53.0,1
2Uwjr7EnHRXMgmL9SmX1Gj,Omaha,['Counting Crows'],0.183,0.5329999999999999,0.535,0.525,0.0,-9.348,0.0328,80.809,51.0,1
1yBD8MNoNJGajzB5X83p9Z,Hola Beba,['Farruko'],0.099,0.603,0.528,0.747,0.0,-8.267000000000001,0.0527,86.964,59.0,1
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),['Zion & Lennox'],0.041,0.5539999999999999,0.6970000000000001,0.8079999999999999,0.0,-5.899,0.241,95.06,73.0,3
0Gh6QG4Z1pSvIo7btP1Ux4,Te Suelto el Pelo,['Yandel'],0.0156,0.929,0.7120000000000001,0.792,1.23e-06,-5.348,0.0665,94.995,57.0,1
6HoYqaTWEpeSyuMMgREvyg,Tu Te Imaginas,['De La Ghetto'],0.307,0.642,0.58,0.8009999999999999,0.0,-7.1320000000000014,0.231,95.014,61.0,2
2rEkxxDFjrbiNjZZvzZf5q,"Ella y Yo (feat. Farruko, Tempo, Anuel Aa, Almighty & Bryant Myers)","['Pepe Quintana', 'Farruko', 'Tempo', 'Anuel AA', 'Almighty', 'Bryant Myers']",0.348,0.327,0.6709999999999999,0.775,0.0,-7.27,0.314,124.009,61.0,2
3X8gOyVXP93Tslnz9Bxw24,Gronlandic Edit,['of Montreal'],0.0833,0.652,0.4,0.971,0.000661,-7.154,0.0487,119.953,58.0,1
6ugrRFZUNIpLiqhLUgC7ix,Flowers,['The Deli'],0.0849,0.218,0.364,0.838,0.981,-10.006,0.134,79.987,66.0,2
0ob3zPIGXWwg2hyXJNs3Ct,La Carcacha,['Selena'],0.13,0.93,0.8,0.696,0.0,-5.635,0.0671,182.061,52.0,1
6UJThOHpnTSWu583jJ4dbo,Sun Go Down,['Fat Night'],0.404,0.755,0.657,0.792,1.02e-05,-7.181,0.0281,111.998,54.0,1
2IAtnd4UG52HQP9Rwart5h,La Bomba,['Ricky Martin'],0.0841,0.845,0.949,0.715,3.58e-05,-5.88,0.0792,99.198,55.0,1
5eStu4K63j7t3ZWGGUKR7X,Starstruck,['Santigold'],0.00958,0.315,0.5760000000000001,0.616,1.97e-05,-4.548,0.0325,145.07299999999995,39.0,0
1PH5Es89c1cENU8WVuWwbp,Alive,['Daft Punk'],5.42e-05,0.0748,0.716,0.723,0.905,-6.407,0.0437,128.701,50.0,1
5wsHtmFHWntJzcN6n8ivjd,Rey's Theme,['John Williams'],0.975,0.12,0.139,0.234,0.889,-16.854,0.0342,102.682,56.0,1
7a9aeLVkn7DIqFjbanKz0k,"Drink Up Me Hearties Yo Ho - From ""Pirates of the Caribbean: At World's End""/Score",['Hans Zimmer'],0.319,0.146,0.452,0.145,0.92,-13.56,0.0448,82.29700000000003,55.0,1
5qJZxVKQ8vz9Rak3t4b2VY,This Is My Version,['Conor Maynard'],0.852,0.588,0.38,0.632,0.0,-7.073,0.0301,77.944,59.0,1
5JOO8UMaEpOfhhatQQsAqm,Tribulations,['LCD Soundsystem'],3.27e-05,0.8959999999999999,0.773,0.6940000000000001,0.883,-5.61,0.0352,132.012,52.0,1
1MnMLFF901psWuu3O6NVUe,Swim Until You Can't See Land,['Frightened Rabbit'],0.0438,0.5710000000000001,0.8740000000000001,0.347,0.0,-4.323,0.0351,81.035,42.0,1
63XEl1dXbErfNDia83Ao3B,Evelyn,['Gregory Alan Isakov'],0.498,0.353,0.369,0.622,0.00457,-11.152,0.0293,114.857,44.0,1
1MIwRUsj23h7cYn6mNiqHw,Perpetuum Mobile,['Penguin Cafe Orchestra'],0.907,0.7859999999999999,0.322,0.54,0.8590000000000001,-15.317,0.0431,164.799,49.0,1
6jCGzZn0gFeRlbqdaJhw6T,Party and Bullshit - 2008 Remaster,['The Notorious B.I.G.'],0.193,0.722,0.862,0.433,0.0,-3.89,0.412,200.817,63.0,2
7r8KGFyID2uExN5FupG4AT,Flossin' (feat. Big Moe),"['Mike Jones', 'Big Moe']",0.0473,0.62,0.616,0.92,0.0,-4.522,0.209,97.749,54.0,1
00bOhb4584JjyfTiXX81mO,The Weight,['The Staple Singers'],0.424,0.4970000000000001,0.387,0.629,0.0,-13.667,0.0386,76.003,58.0,1
5hcer4MP5GeHqtSjDYx5AC,Standing Outside a Broken Phone Booth with Money in My Hand,['Primitive Radio Gods'],0.136,0.429,0.614,0.725,0.792,-7.015,0.0409,95.039,56.0,1
6WwFEKri9xXWyAEulFMsu6,Grew Up A Screw Up,"['Ludacris', 'Jeezy']",0.0255,0.524,0.836,0.421,0.0,-4.773,0.297,155.48,41.0,1
1AcKboMkn1HekyJSlKKEc3,Diamond In The Back,['Ludacris'],0.43,0.6709999999999999,0.622,0.764,0.0,-6.355,0.249,161.486,41.0,1
72nHswSA1ycvthWo5XaUHw,3 Kings,"['Slim Thug', 'Bun B', 'T.I.']",0.0766,0.389,0.6759999999999999,0.534,0.0,-5.987,0.344,75.443,47.0,1
5n4Ws20sveldU4wt5UT4Ej,Cadillac On 22's,['David Banner'],0.125,0.596,0.528,0.8740000000000001,0.0,-5.734,0.0744,145.06799999999996,44.0,1
4IxQS45xVSd2BtULT8Xu0M,You're Everything,['Bun B'],0.0195,0.141,0.6629999999999999,0.474,0.0,-6.1960000000000015,0.129,88.064,46.0,1
3GUZHOhbl6hQEqsHCkUDDd,Do U?,['Do Or Die'],0.168,0.267,0.882,0.617,0.0,-2.701,0.101,145.933,56.0,1
7hakCyC6VG1kZPkBGrFqVI,Plenty Money,['Plies'],0.0416,0.319,0.664,0.342,0.0,-6.912000000000001,0.117,73.05,39.0,0
68XYuWpREjRfSrTvfarUId,I Don't Love Her (feat. Rocko & Webbie),"['Gucci Mane', 'Rocko', 'Webbie']",0.383,0.375,0.6859999999999999,0.8270000000000001,0.0,-5.395,0.188,147.996,46.0,1
6tb154mR85vD4BgkRcg3WD,Bricks (feat. OJ & Yo Gotti),"['Gucci Mane', 'OJ Da Juiceman', 'Yo Gotti']",0.0518,0.325,0.5379999999999999,0.831,0.0,-6.537000000000001,0.332,148.049,41.0,1
1TK07KcIGCUCli3lLx79yW,Icy,"['Gucci Mane', 'Jeezy', 'Boo']",0.052,0.679,0.718,0.764,0.0,-4.618,0.0946,92.098,46.0,1
5fst2COuMGJQ7PzSRYGVj5,Make tha Trap Say Aye (feat. Gucci Mane),"['OJ Da Juiceman', 'Gucci Mane']",0.0935,0.504,0.532,0.8140000000000001,0.0,-8.415,0.304,151.965,47.0,1
3Eu9XFVhLlcF0DpVYzONFk,Bring It Back,"['Lil Wayne', 'Mannie Fresh']",0.0268,0.555,0.695,0.826,0.0,-4.42,0.174,85.97399999999998,47.0,1
71mDjdeVK9sqXmamMHaAfX,Some Cut (feat. Cutty),"['Trillville', 'Cutty']",0.00273,0.638,0.512,0.901,0.0,-6.468,0.37,85.012,53.0,1
1N8nJ0b0gG6PJjnoNnwpRQ,J.E.E.Z.Y.,['Jeezy'],0.0392,0.258,0.636,0.593,0.0,-6.3,0.117,155.168,44.0,1
48ycXPczPjLoMP6tz463OS,Air Forces,['Jeezy'],0.00363,0.16,0.575,0.621,0.0,-7.83,0.0772,159.99,48.0,1
4sOQIl6EdVEBUr0UhpnGh2,25 Lighters,"['DJ DMD', 'Fat Pat', 'Lil Keke']",0.00947,0.7609999999999999,0.659,0.8290000000000001,0.0,-5.949,0.205,167.899,45.0,1
4TOIJR7F0dH2k32a70YS8F,Disconnected,['Face To Face'],0.0307,0.747,0.978,0.4270000000000001,7.01e-06,-6.638999999999999,0.0774,193.707,53.0,1
27msmgcdSRniJHfocEf6EH,Pet,['A Perfect Circle'],0.0021,0.333,0.8059999999999999,0.542,0.436,-4.973,0.0482,140.155,57.0,1
4pnFRnCOfaETea25g0YSvG,Jigga What / Faint,"['JAY-Z', 'Linkin Park']",0.102,0.5660000000000001,0.96,0.579,0.0,-3.152,0.245,133.63,55.0,1
5qmV4noRVGX6oDvQlm3Y9M,Cold (But I'm Still Here) - Single Version,['Evans Blue'],0.0187,0.365,0.959,0.419,0.0,-3.974,0.146,140.02200000000002,49.0,1
4yBocB472ltALbHjm4qYYC,Adrenaline Rush,['Twista'],0.0971,0.346,0.884,0.617,1.2e-05,-6.739,0.0672,129.435,53.0,1
38h0rIs9I7MR2cSMDtSA7n,Emotions,['Twista'],0.155,0.5329999999999999,0.691,0.7809999999999999,4.55e-06,-9.108,0.11,142.095,40.0,1
3iW3y326xuRpNVXzOMBZy5,Not Just Money,['Frank Ocean'],0.775,0.103,0.8270000000000001,0.357,0.0213,-15.868,0.444,152.13,51.0,1
0oTGa77jJ1H5joTG5SvxFj,Second One To Know,['Chris Stapleton'],0.0185,0.875,0.89,0.529,0.00112,-6.104,0.0388,96.731,59.0,1
0u4rkpmNtgcFxYHepnVF4v,Carry You,['Novo Amor'],0.5579999999999999,0.035,0.397,0.334,0.0774,-7.9929999999999986,0.0284,93.445,66.0,2
6lELCr5OEudkNijuNqm14G,Wild Mountain Honey,['Steve Miller Band'],0.633,0.532,0.389,0.48,0.127,-15.066,0.0262,104.256,37.0,0
4kDjkFIzZK3MG97Y1yQ3Nm,We Could Happen,['AJ Rafael'],0.7070000000000001,0.861,0.341,0.746,0.0,-6.356,0.0397,81.963,61.0,2
3hS5RCp5EE1wUiiE7f8dM1,Go the Distance,['Michael Bolton'],0.399,0.148,0.435,0.363,0.0,-8.141,0.0307,125.892,59.0,1
1SZPluGCxfq0d135kMBaDZ,Arrival at Aslan's How - Score,['Harry Gregson-Williams'],0.942,0.0311,0.151,0.149,0.988,-17.53,0.0379,90.979,45.0,1
1JyG5yuwpN0VIi4wbqvDfB,Man Or Muppet,"['Jason Segel', 'Walter']",0.21,0.157,0.404,0.56,0.00049,-8.817,0.0357,145.612,50.0,1
63OHQ5zebkOIllF9O3372c,Life's A Happy Song,"['Mickey Rooney', 'Feist', 'Amy Adams', 'Jason Segel', 'Walter']",0.452,0.415,0.545,0.631,0.0,-7.175,0.127,134.895,46.0,1
0EHJOhOakEiobXo81vegdy,"Dawn - From ""Pride & Prejudice"" Soundtrack",['Jean-Yves Thibaudet'],0.991,0.097,0.0525,0.332,0.8909999999999999,-24.1,0.0388,78.85300000000002,59.0,1
199mifEvXQBB457RKL1XmY,"Georgiana - From ""Pride & Prejudice"" Soundtrack","['English Chamber Orchestra', 'Benjamin Wallfisch']",0.99,0.239,0.0838,0.265,0.848,-23.47,0.0349,135.873,47.0,1
3jR1HXX7vhjlrLrdhLr3NJ,"Into The Open Air - From ""Brave""/Soundtrack",['Julie Fowlis'],0.71,0.301,0.39,0.496,0.0,-11.315,0.0295,139.07299999999998,61.0,2
11r0OH8zYLcBlryvnAiykT,Sherry,['Jersey Boys'],0.233,0.867,0.753,0.7659999999999999,1.01e-05,-5.238,0.122,130.139,48.0,1
071x5VsPr8MUDryUN2M37e,Tennessee Christmas,['Amy Grant'],0.535,0.187,0.317,0.647,0.0,-9.971,0.0256,91.278,40.0,1
1lK4SFE2TMeqEziR3TURFO,Joy To The World (Unspeakable Joy),['Chris Tomlin'],0.00183,0.341,0.8759999999999999,0.417,0.0,-5.157,0.053,128.012,48.0,1
1VCV9JOTDIzuqTB1aDNLvG,Emmanuel,['Amy Grant'],0.064,0.482,0.7170000000000001,0.6679999999999999,1.87e-05,-4.84,0.0336,129.917,39.0,0
4Q2gA7EtyFfCVGilwxLspc,Little Town,['Amy Grant'],0.385,0.5820000000000001,0.59,0.6729999999999999,0.0,-5.149,0.0257,129.908,37.0,0
7CR0CfMEC6BZBuYLaKSbu9,And I Told Them I Invented Times New Roman,['Dance Gavin Dance'],3.620000000000001e-05,0.36,0.92,0.271,3.26e-06,-2.89,0.0572,83.766,50.0,1
3Mhzw3bnqekjw2leE9Yn26,Lemon Meringue Tie,['Dance Gavin Dance'],4.46e-05,0.224,0.96,0.43,1.07e-05,-2.81,0.0752,82.985,49.0,1
5EjZXJ4nVpw7uI6eso1SFS,Where Are You Going,['Dave Matthews Band'],0.5,0.258,0.583,0.444,0.15,-8.121,0.0259,97.492,54.0,1
5tE2kEW1Jom3Qc93UPBT79,All Right,['Christopher Cross'],0.17,0.504,0.647,0.711,0.0,-5.225,0.0353,132.752,63.0,2
0MpsyFvt1KaxNYBYw2aanq,Hey Moon,['John Maus'],0.784,0.24,0.639,0.573,0.633,-7.143,0.0247,89.575,53.0,1
0uLI1jac8ZJSSRG4QJDo3J,Still Ill - 2011 Remaster,['The Smiths'],0.0112,0.49,0.927,0.404,0.00678,-7.568,0.146,175.11,55.0,1
4vwLjB2NRtl9b34jRe6cWd,Love Plus One,['Haircut 100'],0.034,0.958,0.517,0.7859999999999999,0.546,-14.507,0.0445,136.923,49.0,1
5pjWzUc1tVcewUTdDJd6Ce,San Francisco Street,['Sun Rai'],0.224,0.509,0.542,0.877,0.132,-9.102,0.0419,111.474,63.0,2
0iQJLCJyv6TTPUP4u4y8DJ,Thirsty,['AJR'],0.0681,0.467,0.708,0.617,0.0,-4.54,0.0284,96.996,48.0,1
2z00vFwIe6zaCoA0LWmiTX,My Calling,['AJR'],0.188,0.346,0.6659999999999999,0.6970000000000001,1.73e-06,-5.122999999999998,0.0538,98.013,51.0,1
4OkPamOn5GofkOQu64Z4eR,Teddy Picker,['Arctic Monkeys'],0.000413,0.8,0.973,0.637,2.23e-05,-3.386,0.112,150.22299999999996,56.0,1
7KffKVdLO4P8e4Yx8gDYgw,Llorar (feat. Mario Domm),"['Jesse & Joy', 'Mario Domm']",0.218,0.233,0.483,0.305,1.86e-05,-6.4570000000000025,0.0323,169.655,62.0,2
2gs8HVC6KXOQe76XggzZH5,Stand by Me - Live at the Late Show with David Letterman,['Tracy Chapman'],0.797,0.523,0.144,0.816,7.81e-06,-10.148,0.0398,99.678,60.0,2
7rJRYP73BI3LLFtteweC2F,A Life Where We Work Out (feat. Kaitlin Butts),"['Flatland Cavalry', 'Kaitlin Butts']",0.14,0.402,0.501,0.596,0.000424,-7.456,0.0263,152.04,58.0,1
43xanDcfSBWuURZCWbItzf,Dime Store Cowgirl,['Kacey Musgraves'],0.141,0.606,0.643,0.644,1.3e-06,-7.241,0.0275,99.967,50.0,1
76wJIkA63AgwA92hUhpE2V,Me Against The World,"['2Pac', 'Dramacydal']",0.0248,0.765,0.804,0.7909999999999999,0.0301,-3.865,0.221,91.938,62.0,2
5F7caGhe84C6ONva5S8yXF,Dreams,['The Game'],0.00499,0.281,0.78,0.63,0.0,-5.353,0.221,155.779,58.0,1
3LkG1iJmtgmCsKof2QMme6,Cut You Off (To Grow Closer),['Kendrick Lamar'],0.077,0.614,0.6809999999999999,0.685,0.0,-7.176,0.481,82.98200000000001,46.0,1
5xbDzjo2PYqeLv7DWqTGB3,2nd Childhood,['Nas'],0.0453,0.884,0.851,0.764,0.0,-5.182,0.239,79.01,44.0,1
6XadDzmDVhtEQ1Itt5t8h8,"Git Up, Git Out (feat. Goodie Mob)","['OutKast', 'Goodie Mob']",0.02,0.5579999999999999,0.578,0.843,0.0,-8.341000000000001,0.424,83.23,51.0,1
5TkXm783DrsA17o8sdPLmS,That Man,['Jon Pardi'],0.0506,0.478,0.52,0.575,0.0,-6.568,0.0259,136.042,50.0,1
0UgHkodbptL6XQBfT5HOK1,You Save Me,['Kenny Chesney'],0.33,0.282,0.547,0.509,9.45e-05,-6.1320000000000014,0.0299,125.889,51.0,1
70HTSqcJXsL0ng1OUzg7vl,Good Day,"['Greg Street', 'Nappy Roots']",0.539,0.882,0.672,0.898,0.00311,-4.14,0.163,94.009,46.0,1
1QpMNpzkMxchOeYOn9RbNJ,What a Job,['Devin The Dude'],0.113,0.741,0.745,0.794,0.0,-6.355,0.351,81.263,57.0,1
1pEDdOIbtqaFb72B3pOrsY,Throw It In The Bag - Remix,"['Fabolous', 'Drake', 'The Dream']",0.307,0.551,0.852,0.519,0.0,-6.6960000000000015,0.25,113.619,45.0,1
3M2bD9SMYnJIPdrTKUnBd3,I Know It's Over - 2011 Remaster,['The Smiths'],0.0847,0.404,0.424,0.407,0.0,-10.583,0.0318,113.311,62.0,2
1IhnbJZ7FywEL7YCyLKDgv,Cold Desert,['Kings of Leon'],0.376,0.1639999999999999,0.448,0.339,0.0076599999999999,-8.081,0.0295,57.902,52.0,1
4xNfsvj9mOVnMTvHZZ8HNk,Without You,['Hinder'],0.0299,0.264,0.816,0.415,2.09e-05,-3.831,0.0333,136.017,56.0,1
64D3dzWyj0GpQT1AHx4kbK,Panic - 2011 Remaster,['The Smiths'],0.0175,0.8440000000000001,0.861,0.53,0.0177,-4.67,0.0372,130.476,61.0,2
2OErSh4oVVAUll0vHxdr6p,Bigmouth Strikes Again - 2011 Remaster,['The Smiths'],0.0704,0.8390000000000001,0.901,0.401,0.0,-5.011,0.041,134.799,66.0,2
6PbeGqzGdjookqESRgm1AS,True Love Waits (Live In Oslo),['Radiohead'],0.455,0.0639,0.483,0.374,0.00298,-8.821,0.0367,113.565,54.0,1
0TgaaBAEf84VqvdTshIdPw,Cold Is The Night,['The Oh Hellos'],0.364,0.403,0.0795,0.621,0.0,-17.238,0.0324,79.986,48.0,1
1ueeLdAauagzEJ9coJQMYt,Straight into Your Arms - Bonus Track Version,['Vance Joy'],0.224,0.461,0.557,0.645,0.0,-5.882999999999999,0.0329,100.026,55.0,1
5Okf7KBikV8we3uqCMFjiL,Doctor Doctor - 2007 Remaster,['UFO'],0.000168,0.561,0.799,0.298,9.42e-05,-6.9620000000000015,0.0464,143.072,61.0,2
3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,['Colter Wall'],0.8220000000000001,0.478,0.311,0.5670000000000001,0.23,-14.464,0.0455,83.11,70.0,2
0LDsM5oTo0gKnrRMS9z03e,Burn Rubber,['Too $hort'],0.0431,0.136,0.404,0.95,0.00767,-7.598,0.0796,100.006,43.0,1
0Wi0Pk5bSwM7WEFmDAGzL5,Get Stupid,['Mac Dre'],0.279,0.654,0.54,0.8440000000000001,0.0,-6.1,0.306,91.053,49.0,1
5795tkQ1pTLZ2D3jctqhdQ,More Than a Band,"['Bridgit Mendler', 'Naomi Scott', 'Hayley Kiyoko', 'Blake Michael', 'Adam Hicks']",0.501,0.374,0.41,0.458,0.0,-6.3210000000000015,0.0254,155.844,57.0,1
7AuBNOScoZCBtjKp3CVlz9,Moving Forward,['Colony House'],0.0611,0.266,0.591,0.402,3.26e-06,-6.135,0.0262,94.885,52.0,1
6tVwi09OwB7zVYV0NUajeP,We Weren't Born To Follow,['Bon Jovi'],0.00125,0.716,0.847,0.5,0.0,-4.222,0.0417,125.964,54.0,1
6fqmq4QmtyGhYYx2erQtXG,CONFUSED!,['Kid Cudi'],0.0109,0.7020000000000001,0.848,0.62,0.000337,-4.989,0.0262,102.795,50.0,1
05DejmhRYCktQogzOVX1H9,Let the Moonshine,['Luke Combs'],0.0735,0.561,0.8340000000000001,0.491,6.42e-06,-5.101,0.0341,161.78799999999995,61.0,2
5jjoS9t9LgIsSGbVrtoKR7,Ain't Back Yet,['Kenny Chesney'],0.0308,0.797,0.944,0.602,0.00256,-4.238,0.0427,106.958,42.0,1
5XQv5uep3VmhEuDWeFwRep,Kinda Don't Care,['Justin Moore'],0.0974,0.735,0.752,0.584,3.05e-05,-5.674,0.0309,150.046,57.0,1
3aVCHTY93NQQbOcDDbwwXA,Every Time I Hear Your Name,['Keith Anderson'],0.277,0.299,0.757,0.562,0.0,-3.945,0.0253,93.02,43.0,1
0MoIhMceeITe8Wqz1ZOONj,Hold Me,['Janine'],0.444,0.104,0.353,0.609,7.31e-05,-8.71,0.0352,117.999,50.0,1
77jdTLPg3EXHJ8cbU7SBni,Llegaste tú,['Jesse & Joy'],0.196,0.29,0.528,0.547,0.0,-6.525,0.025,146.06799999999996,61.0,2
4RD9ieX3yq8OLW5tlf1KLL,Ghosts,['James Vincent McMorrow'],0.919,0.181,0.297,0.6459999999999999,0.0371,-12.922,0.0304,110.963,52.0,1
7mlUgG3YkaE8AWRzsdEcNn,Don't Want You,['Ella Mai'],0.243,0.332,0.443,0.684,0.0,-10.518,0.175,101.508,58.0,1
4kdl5LATOjf8q4bvubBlBI,Dancing in the Sky,['Dani and Lizzy'],0.603,0.126,0.31,0.306,2.72e-05,-10.371,0.0336,207.508,64.0,2
0yyTj3fGBIrgJemUo3WD74,Came To My Rescue - Live,['Hillsong UNITED'],0.0429,0.157,0.452,0.445,0.00733,-9.604,0.0244,81.961,44.0,1
3reCcj2BzaDnnrlnZ0aq2X,Entre tú y mil mares,['Laura Pausini'],0.518,0.258,0.738,0.606,0.0,-4.159,0.0316,110.99,59.0,1
4RcN7qGRs4OfbI8cHmqQiL,Chiquilla,['A.B. Quintanilla III Y Los Kumbia Kings'],0.0895,0.961,0.908,0.79,6.36e-06,-4.836,0.0456,110.004,50.0,1
44eBSYvFSr1KGv4ZF5MahK,Simple Man,['Graham Nash'],0.957,0.265,0.127,0.413,1.4499999999999992e-05,-14.806,0.037,131.189,37.0,0
1AAjTcCp9v9g8bQM4fJDiF,Intocable,['Aleks Syntek'],0.0474,0.482,0.754,0.475,0.0,-4.9460000000000015,0.0294,76.94,55.0,1
6p4jnIWFWyLz0zUo2RD9iu,"Baby, You Wouldn't Last A Minute On The Creek",['Chiodos'],0.0295,0.0974,0.908,0.38,0.0,-6.425,0.193,97.613,56.0,1
6hNA4yDJr0hGn0TlnmRVUQ,Apology,['Alesana'],7.44e-05,0.105,0.96,0.298,0.0718,-5.474,0.0859,110.473,50.0,1
2JPe6EP1iDsVwiPHwvhik0,The Thespian,['Alesana'],0.00116,0.293,0.973,0.319,2.18e-05,-3.194,0.175,186.99,48.0,1
3VC4KHC7cRhuG6nYx4f1qj,In Regards To Myself,['Underoath'],3.3100000000000005e-05,0.217,0.98,0.28,0.00132,-2.164,0.121,159.811,45.0,1
6GKhlcZeyEW9Y5ZLZ37HZ3,"The Words ""Best Friend"" Become Redefined",['Chiodos'],0.00718,0.219,0.873,0.327,0.000488,-6.876,0.0902,109.058,51.0,1
51rIDh0FOCNCFkdbtIOyU0,Yeah Boy and Doll Face,['Pierce The Veil'],0.000851,0.209,0.86,0.285,0.0,-5.8820000000000014,0.0537,106.613,51.0,1
5M08Cm5ZIlgFoFMYd3zlz6,I'd Rather Die Than Be Famous,['Pierce The Veil'],0.00166,0.5660000000000001,0.946,0.4370000000000001,1.39e-05,-3.808,0.0448,77.521,40.0,1
6QitaJF6Vj2O8sxf8VxsRI,When I Get Home You're So Dead,['Mayday Parade'],2.56e-05,0.695,0.789,0.469,0.0,-5.202999999999999,0.0457,146.005,51.0,1
1KE8EOJFxFdja4e8qQAymu,Louder Than Thunder,['The Devil Wears Prada'],0.0374,0.14,0.589,0.358,0.0,-5.045,0.0332,119.967,44.0,1
1okd0AdSAmPxGOb7z4jFB7,Danger: Wildman,['The Devil Wears Prada'],0.00105,0.0828,0.973,0.265,0.0,-2.9730000000000003,0.115,148.033,46.0,1
62obgbkuUt75nDIiIcLI4T,Smoke from a Distant Fire,['Sanford Townsend Band'],0.15,0.747,0.625,0.5920000000000001,0.000313,-9.343,0.0464,136.997,50.0,1
3sMleqdCDalZ6xsAQe8xuY,Booty Swing,['Parov Stelar'],0.26,0.914,0.669,0.85,0.274,-5.46,0.047,112.966,63.0,2
2JOEPbuwVf0nafGnMSVEhH,My Favorite Things,['John Coltrane'],0.6940000000000001,0.285,0.242,0.277,0.464,-18.442,0.0342,175.384,58.0,1
3BVC9lRwjgKrWwDxgFAKA8,Anti,['SOB X RBE'],0.321,0.647,0.785,0.7020000000000001,0.0,-6.8420000000000005,0.743,132.857,59.0,1
0zbu6qCs5kqT8q3Zo0QWym,Ronnie Drake (feat. SZA),"['Isaiah Rashad', 'SZA']",0.356,0.835,0.779,0.482,0.0,-4.875,0.27,154.335,51.0,1
53c9tTEHXWL5GkYNalbXZ3,C'mon - Single Version,"['Panic! At The Disco', 'fun.']",0.0351,0.337,0.489,0.38,0.00243,-7.027,0.0362,127.097,58.0,1
0g9IOJwdElaCZEvcqGRP4b,Edge Of The Earth,['Thirty Seconds To Mars'],0.000105,0.241,0.921,0.522,0.585,-4.717,0.0473,110.088,51.0,1
6yXbhtXMMujv7ZcV1UxCuD,Hot Mama,['Trace Adkins'],0.0101,0.77,0.84,0.5589999999999999,0.0017,-3.997,0.0321,105.943,42.0,1
43z33yJDu1dCyE50sPzErp,The Greatest Man I Never Knew,['Reba McEntire'],0.7659999999999999,0.236,0.243,0.521,0.0,-13.154000000000002,0.0265,85.11,45.0,1
4TxIFLRMUxNh4n9h4RLsaE,"If You See Him, If You See Her","['Reba McEntire', 'Brooks & Dunn']",0.272,0.186,0.452,0.371,0.0,-7.739,0.0275,164.424,50.0,1
